0.00159154943092,0.159154943092,0.3,0.157864893398,0.0,-1694,571,0.0147600498012,-85,ring,0
0.00318309886184,0.159154943092,0.3,0.156569897184,0.0,-860,572,0.0290682134557,-43,ring,0
0.00159154943092,0.159154943092,0.6,0.158167549196,0.0,-1696,571,0.0147387479961,-85,ring,0
0.00318309886184,0.159154943092,0.6,0.157172554097,0.0,-862,572,0.028987315399,-43,ring,0
0.00477464829276,0.159154943092,0.6,0.156169869683,0.0,-584,573,0.0427889103306,-29,ring,0
0.00636619772368,0.159154943092,0.6,0.155159406473,0.0,-445,574,0.0561807858751,-22,ring,0
0.00795774715459,0.159154943092,0.6,0.154141073593,0.0,-361,575,0.0691953275893,-18,ring,0
0.143239448783,0.159154943092,0.5,0.0223055691764,0.0,-35,571,0.710553873339,-2,ring,0
0.144830998214,0.159154943092,0.5,0.0201649704876,0.0,-35,572,0.715777001197,-2,ring,0
0.146422547645,0.159154943092,0.5,0.0180051009511,0.0,-35,573,0.720972980115,-2,ring,0
0.148014097075,0.159154943092,0.5,0.0158256991599,0.0,-34,574,0.726142200246,-2,ring,0
0.149605646506,0.159154943092,0.5,0.013626498958,0.0,-34,575,0.731285042651,-2,ring,0
0.151197195937,0.159154943092,0.5,0.0114072293312,0.0,-34,576,0.736401879586,-2,ring,0
0.152788745368,0.159154943092,0.5,0.00916761429641,0.0,-34,577,0.741493074789,-2,ring,0
0.154380294799,0.159154943092,0.5,0.00690737278707,0.0,-33,578,0.746558983743,-2,ring,0
0.15597184423,0.159154943092,0.5,0.00462621853539,0.0,-33,579,0.751599953938,-2,ring,0
0.157563393661,0.159154943092,0.5,0.00232385995168,0.0,-33,580,0.756616325118,-2,ring,0
0.0159154943092,0.159154943092,1.0,0.152978353223,0.0,-196,571,0.127698906221,-10,ring,0
0.0238732414638,0.159154943092,1.0,0.149564012795,0.0,-139,572,0.180172381041,-7,ring,0
0.0318309886184,0.159154943092,1.0,0.145900595217,0.0,-110,573,0.227757992156,-5,ring,0
0.039788735773,0.159154943092,1.0,0.141959813331,0.0,-92,574,0.271540993516,-5,ring,0
0.05,1.0,0.3,1.01063829787,0.0,59,571,0.42388497664,3,ring,0
0.1,1.0,0.3,1.02272727273,0.0,32,572,0.780077339039,2,ring,0
0.15,1.0,0.3,1.03658536585,0.0,23,573,1.09220016794,1,ring,0
